,date,hour,source,target
35070,2004-05-25,8,1236,479
35071,2004-05-25,8,1236,1340
35072,2004-05-25,8,711,32
35073,2004-05-25,8,1236,1142
35074,2004-05-25,8,372,1377
35075,2004-05-25,8,1038,1281
35076,2004-05-25,8,1236,479
35077,2004-05-25,8,1236,1340
35078,2004-05-25,8,609,964
35079,2004-05-25,8,569,372
35080,2004-05-25,8,346,1353
35081,2004-05-25,8,609,964
35082,2004-05-25,8,1358,1283
35083,2004-05-25,8,1236,1340
35084,2004-05-25,8,454,1043
35085,2004-05-25,8,1043,454
35086,2004-05-25,8,569,372
35087,2004-05-25,8,454,1043
35088,2004-05-25,8,687,1378
35089,2004-05-25,8,1236,454
35090,2004-05-25,8,1236,1142
35091,2004-05-25,8,609,765
35092,2004-05-25,8,212,1168
35093,2004-05-25,8,1043,454
35094,2004-05-25,8,1236,1340
35095,2004-05-25,8,128,1006
35096,2004-05-25,8,1236,1018
35097,2004-05-25,8,1236,822
35098,2004-05-25,8,1358,372
35099,2004-05-25,8,609,1097
35100,2004-05-25,8,1236,1340
35101,2004-05-25,8,1142,176
35102,2004-05-25,8,1236,822
35103,2004-05-25,8,1379,638
35104,2004-05-25,8,454,1043
35105,2004-05-25,8,1236,454
35106,2004-05-25,8,306,964
35107,2004-05-25,8,1236,1340
35108,2004-05-25,8,1358,372
35109,2004-05-25,8,1189,473
35110,2004-05-25,8,353,1183
35111,2004-05-25,8,1236,372
35112,2004-05-25,8,1380,748
35113,2004-05-25,8,1138,939
35114,2004-05-25,8,609,463
35115,2004-05-25,8,1379,912
35116,2004-05-25,8,752,1142
35117,2004-05-25,8,1236,1018
35118,2004-05-25,8,1236,372
35119,2004-05-25,8,1358,372
35120,2004-05-25,8,353,950
35121,2004-05-25,8,1236,454
35122,2004-05-25,8,1236,372
35123,2004-05-25,8,1006,128
35124,2004-05-25,8,1236,822
35125,2004-05-25,8,1236,454
35126,2004-05-25,8,353,793
35127,2004-05-25,8,1236,1379
35128,2004-05-25,8,1236,372
35129,2004-05-25,8,822,1189
35130,2004-05-25,8,1189,822
35131,2004-05-25,8,1236,824
35132,2004-05-25,8,1236,1379
35133,2004-05-25,8,1236,1340
35134,2004-05-25,8,498,495
35135,2004-05-25,8,871,1138
35136,2004-05-25,8,1236,1340
35137,2004-05-25,8,1236,1379
35138,2004-05-25,8,372,353
35139,2004-05-25,8,1236,1340
35140,2004-05-25,8,372,353
35141,2004-05-25,8,1236,1018
35142,2004-05-25,8,822,1189
35143,2004-05-25,8,908,560
35144,2004-05-25,9,1236,372
35145,2004-05-25,9,1236,1340
35146,2004-05-25,9,1236,824
35147,2004-05-25,9,1236,454
35148,2004-05-25,9,1189,822
35149,2004-05-25,9,1236,822
35150,2004-05-25,9,1281,26
35151,2004-05-25,9,1236,1379
35152,2004-05-25,9,1281,462
35153,2004-05-25,9,1236,824
35154,2004-05-25,9,1281,163
35155,2004-05-25,9,871,1138
35156,2004-05-25,9,1236,1379
35157,2004-05-25,9,128,1006
35158,2004-05-25,9,1189,372
35159,2004-05-25,9,822,1189
35160,2004-05-25,9,1189,546
35161,2004-05-25,9,1236,824
35162,2004-05-25,9,1236,454
35163,2004-05-25,9,1006,128
35164,2004-05-25,9,1358,372
35165,2004-05-25,9,1281,1033
35166,2004-05-25,9,1189,822
35167,2004-05-25,9,1274,1281
35168,2004-05-25,9,128,1006
35169,2004-05-25,9,1236,822
35170,2004-05-25,9,1379,1138
35171,2004-05-25,9,1006,128
35172,2004-05-25,9,1346,950
35173,2004-05-25,9,372,1189
35174,2004-05-25,9,1189,372
35175,2004-05-25,9,822,1189
35176,2004-05-25,9,1274,1281
35177,2004-05-25,9,1033,1281
35178,2004-05-25,9,1189,822
35179,2004-05-25,9,1281,1033
35180,2004-05-25,9,128,1006
35181,2004-05-25,9,105,711
35182,2004-05-25,9,1033,1377
35183,2004-05-25,9,938,423
35184,2004-05-25,9,938,1189
35185,2004-05-25,9,822,1189
35186,2004-05-25,9,105,605
35187,2004-05-25,9,1236,372
35188,2004-05-25,9,1138,1379
35189,2004-05-25,9,938,372
35190,2004-05-25,9,1236,822
35191,2004-05-25,9,53,1202
35192,2004-05-25,9,1358,372
35193,2004-05-25,9,1274,1281
35194,2004-05-25,9,314,834
35195,2004-05-25,9,1292,542
35196,2004-05-25,9,53,1138
35197,2004-05-25,9,1236,822
35198,2004-05-25,9,372,938
35199,2004-05-25,9,1189,938
35200,2004-05-25,9,938,372
35201,2004-05-25,9,1189,822
35202,2004-05-25,9,1274,1281
35203,2004-05-25,9,372,938
35204,2004-05-25,9,822,1189
35205,2004-05-25,9,822,819
35206,2004-05-25,9,1236,822
35207,2004-05-25,9,1236,372
35208,2004-05-25,9,824,731
35209,2004-05-25,9,1236,372
35210,2004-05-25,9,824,1284
35211,2004-05-25,9,1358,372
35212,2004-05-25,9,1189,822
35213,2004-05-25,9,1043,454
35214,2004-05-25,9,1358,352
35215,2004-05-25,9,1236,822
35216,2004-05-25,9,1236,1274
35217,2004-05-25,9,314,731
35218,2004-05-25,9,379,32
35219,2004-05-25,9,1358,372
35220,2004-05-25,9,1358,372
35221,2004-05-25,9,1358,372
35222,2004-05-25,9,1358,927
35223,2004-05-25,9,1358,1186
35224,2004-05-25,9,1292,1072
35225,2004-05-25,9,1358,372
35226,2004-05-25,9,1358,372
35227,2004-05-25,9,1358,372
35228,2004-05-25,9,1326,1284
35229,2004-05-25,9,1356,1183
35230,2004-05-25,9,1356,1281
35231,2004-05-25,9,1356,711
35232,2004-05-25,9,325,1292
35233,2004-05-25,9,1358,372
35234,2004-05-25,9,1235,1068
35235,2004-05-25,9,1358,993
35236,2004-05-25,9,105,1069
35237,2004-05-25,9,1235,1068
35238,2004-05-25,9,1138,1381
35239,2004-05-25,9,1235,1068
35240,2004-05-25,9,1281,1356
35241,2004-05-25,9,546,437
35242,2004-05-25,9,1381,1138
35243,2004-05-25,9,1138,1381
35244,2004-05-25,9,1281,1382
35245,2004-05-25,9,1381,1138
35246,2004-05-25,9,1358,1381
35247,2004-05-25,9,1381,609
35248,2004-05-25,9,546,538
35249,2004-05-25,10,1138,1381
35250,2004-05-25,10,1358,1381
35251,2004-05-25,10,546,429
35252,2004-05-25,10,1381,1138
35253,2004-05-25,10,1358,1381
35254,2004-05-25,10,1138,1381
35255,2004-05-25,10,1358,1381
35256,2004-05-25,10,1358,1381
35257,2004-05-25,10,1358,1381
35258,2004-05-25,10,1381,1138
35259,2004-05-25,10,546,460
35260,2004-05-25,10,1383,1381
35261,2004-05-25,10,1274,1281
35262,2004-05-25,10,1138,1381
35263,2004-05-25,10,1381,1138
35264,2004-05-25,10,1235,1068
35265,2004-05-25,10,1383,1381
35266,2004-05-25,10,1138,1381
35267,2004-05-25,10,546,1380
35268,2004-05-25,10,1381,1138
35269,2004-05-25,10,1381,1138
35270,2004-05-25,10,1138,1381
35271,2004-05-25,10,1383,1381
35272,2004-05-25,10,1235,1068
35273,2004-05-25,10,1381,1138
35274,2004-05-25,10,1138,1381
35275,2004-05-25,10,1381,1138
35276,2004-05-25,10,1138,1381
35277,2004-05-25,10,1383,1381
35278,2004-05-25,10,1138,1381
35279,2004-05-25,10,1381,1138
35280,2004-05-25,10,1381,1138
35281,2004-05-25,10,1097,609
35282,2004-05-25,10,1097,285
35283,2004-05-25,10,1138,1381
35284,2004-05-25,10,1383,1381
35285,2004-05-25,10,1138,1381
35286,2004-05-25,10,1381,1138
35287,2004-05-25,10,1381,1138
35288,2004-05-25,10,1383,1381
35289,2004-05-25,10,1138,1381
35290,2004-05-25,10,1381,1138
35291,2004-05-25,10,1138,1381
35292,2004-05-25,10,1383,1381
35293,2004-05-25,10,1138,1381
35294,2004-05-25,10,1381,1138
35295,2004-05-25,10,1138,1381
35296,2004-05-25,10,1281,1382
35297,2004-05-25,10,1187,191
35298,2004-05-25,10,1138,1381
35299,2004-05-25,10,1381,1138
35300,2004-05-25,10,1381,1138
35301,2004-05-25,10,1138,1381
35302,2004-05-25,10,1281,835
35303,2004-05-25,10,1138,1381
35304,2004-05-25,10,1381,1138
35305,2004-05-25,10,1383,1381
35306,2004-05-25,10,1381,1138
35307,2004-05-25,10,1281,555
35308,2004-05-25,10,1138,1381
35309,2004-05-25,10,555,1281
35310,2004-05-25,10,1381,1138
35311,2004-05-25,10,1138,1381
35312,2004-05-25,10,1381,1138
35313,2004-05-25,10,1138,1381
35314,2004-05-25,10,555,1281
35315,2004-05-25,10,1138,1381
35316,2004-05-25,10,1383,1381
35317,2004-05-25,10,1381,1138
35318,2004-05-25,10,1381,1138
35319,2004-05-25,10,1138,1381
35320,2004-05-25,10,1138,1381
35321,2004-05-25,10,1383,1381
35322,2004-05-25,10,1381,297
35323,2004-05-25,10,1381,297
35324,2004-05-25,10,1381,1138
35325,2004-05-25,10,1381,1138
35326,2004-05-25,10,1381,297
35327,2004-05-25,10,1138,1381
35328,2004-05-25,10,1138,1381
35329,2004-05-25,10,1381,1138
35330,2004-05-25,10,1138,1381
35331,2004-05-25,10,1381,1138
35332,2004-05-25,10,1381,1138
35333,2004-05-25,10,1138,1381
35334,2004-05-25,10,1138,1381
35335,2004-05-25,10,1138,1381
35336,2004-05-25,10,687,193
35337,2004-05-25,10,242,454
35338,2004-05-25,10,1381,101
35339,2004-05-25,10,242,128
35340,2004-05-25,10,105,1138
35341,2004-05-25,10,1168,212
35342,2004-05-25,10,760,975
35343,2004-05-25,11,1033,1281
35344,2004-05-25,11,1381,1033
35345,2004-05-25,11,1033,1381
35346,2004-05-25,11,943,102
35347,2004-05-25,11,943,250
35348,2004-05-25,11,943,704
35349,2004-05-25,11,943,41
35350,2004-05-25,11,562,439
35351,2004-05-25,11,943,752
35352,2004-05-25,11,555,562
35353,2004-05-25,11,943,638
35354,2004-05-25,11,562,555
35355,2004-05-25,11,105,1083
35356,2004-05-25,11,105,1083
35357,2004-05-25,12,163,943
35358,2004-05-25,12,1381,1033
35359,2004-05-25,12,1381,599
35360,2004-05-25,12,599,1381
35361,2004-05-25,13,964,609
35362,2004-05-25,13,103,1302
35363,2004-05-25,14,831,981
35364,2004-05-25,14,1381,599
35365,2004-05-25,14,599,1381
35366,2004-05-25,14,1381,599
35367,2004-05-25,14,342,753
35368,2004-05-25,14,1381,599
35369,2004-05-25,14,342,1097
35370,2004-05-25,14,599,1381
35371,2004-05-25,14,599,1381
35372,2004-05-25,14,1381,599
35373,2004-05-25,14,586,1097
35374,2004-05-25,14,42,353
35375,2004-05-25,14,42,1050
35376,2004-05-25,14,42,132
35377,2004-05-25,14,132,42
35378,2004-05-25,14,42,132
35379,2004-05-25,14,42,1183
35380,2004-05-25,15,712,95
35381,2004-05-25,15,132,42
35382,2004-05-25,15,1127,1083
35383,2004-05-25,15,32,379
35384,2004-05-25,15,32,711
35385,2004-05-25,15,1127,713
35386,2004-05-25,15,871,1138
35387,2004-05-25,15,342,1384
35388,2004-05-25,15,1097,586
35389,2004-05-25,15,621,958
35390,2004-05-25,15,621,105
35391,2004-05-25,15,474,337
35392,2004-05-25,15,474,847
35393,2004-05-25,15,26,1281
35394,2004-05-25,15,26,1176
35395,2004-05-25,15,778,1384
35396,2004-05-25,15,474,163
35397,2004-05-25,15,26,63
35398,2004-05-25,15,26,1033
35399,2004-05-25,15,1176,26
35400,2004-05-25,15,778,297
35401,2004-05-25,16,1021,176
35402,2004-05-25,16,1271,753
35403,2004-05-25,16,1189,835
35404,2004-05-25,16,950,353
35405,2004-05-25,16,454,242
35406,2004-05-25,16,454,1043
35407,2004-05-25,16,26,1176
35408,2004-05-25,16,997,415
35409,2004-05-25,16,1244,1189
35410,2004-05-25,16,32,1372
35411,2004-05-25,16,32,1385
35412,2004-05-25,16,793,1383
35413,2004-05-25,16,654,1283
35414,2004-05-25,16,599,1381
35415,2004-05-25,16,415,997
35416,2004-05-25,16,765,609
35417,2004-05-25,16,871,831
35418,2004-05-25,16,586,1097
35419,2004-05-25,17,482,1103
35420,2004-05-25,17,1178,687
35421,2004-05-25,17,439,562
35422,2004-05-25,17,105,621
35423,2004-05-25,17,105,474
35424,2004-05-25,17,1189,1244
35425,2004-05-25,17,105,964
35426,2004-05-25,17,1189,475
35427,2004-05-25,17,1353,346
35428,2004-05-25,17,1189,393
35429,2004-05-25,17,105,708
35430,2004-05-25,17,932,372
35431,2004-05-25,17,1302,176
35432,2004-05-25,17,1302,1283
35433,2004-05-25,17,1302,103
35434,2004-05-25,17,285,1097
35435,2004-05-25,17,1302,338
35436,2004-05-25,17,752,943
35437,2004-05-25,17,1274,1281
35438,2004-05-25,17,306,309
35439,2004-05-25,17,517,714
35440,2004-05-25,17,1323,938
35441,2004-05-25,17,90,257
35442,2004-05-25,17,1358,309
35443,2004-05-25,17,1358,993
35444,2004-05-25,17,1386,1246
35445,2004-05-25,17,483,357
35446,2004-05-25,17,483,821
35447,2004-05-25,17,329,142
35448,2004-05-25,17,859,1287
35449,2004-05-25,17,859,105
35450,2004-05-25,17,859,1168
35451,2004-05-25,17,1179,596
35452,2004-05-25,17,859,105
35453,2004-05-25,17,1176,26
35454,2004-05-25,17,859,105
35455,2004-05-25,18,1097,586
35456,2004-05-25,18,1097,285
35457,2004-05-25,18,105,859
35458,2004-05-25,18,475,1189
35459,2004-05-25,18,586,1097
35460,2004-05-25,18,1097,586
35461,2004-05-25,18,586,1097
35462,2004-05-25,18,1283,654
35463,2004-05-25,18,1375,199
35464,2004-05-25,18,1283,1097
35465,2004-05-25,18,852,1356
35466,2004-05-25,18,337,474
35467,2004-05-25,18,944,375
35468,2004-05-25,18,1097,1283
35469,2004-05-25,18,26,1176
35470,2004-05-25,18,1283,1097
35471,2004-05-25,18,487,598
35472,2004-05-25,18,598,487
35473,2004-05-25,18,487,598
35474,2004-05-25,18,1097,1283
35475,2004-05-25,18,598,487
35476,2004-05-25,18,176,1302
35477,2004-05-25,18,176,1021
35478,2004-05-25,18,63,26
35479,2004-05-25,18,487,598
35480,2004-05-25,18,523,1189
35481,2004-05-25,18,26,63
35482,2004-05-25,18,1090,881
35483,2004-05-25,18,176,1384
35484,2004-05-25,18,32,1386
35485,2004-05-25,18,1176,26
35486,2004-05-25,18,714,517
35487,2004-05-25,18,1183,1356
35488,2004-05-25,18,1183,42
35489,2004-05-25,18,598,487
35490,2004-05-25,18,800,523
35491,2004-05-25,18,1052,1365
35492,2004-05-25,19,26,1176
35493,2004-05-25,19,42,1183
35494,2004-05-25,19,42,1183
35495,2004-05-25,19,1183,42
35496,2004-05-25,19,1183,42
35497,2004-05-25,19,114,770
35498,2004-05-25,19,42,1183
35499,2004-05-25,19,42,1062
35500,2004-05-25,19,42,1183
35501,2004-05-25,19,1062,42
35502,2004-05-25,19,42,1381
35503,2004-05-25,19,42,1062
35504,2004-05-25,19,42,1183
35505,2004-05-25,19,42,1183
35506,2004-05-25,19,1283,527
35507,2004-05-25,19,1236,337
35508,2004-05-25,19,1236,615
35509,2004-05-25,19,555,562
35510,2004-05-25,19,95,859
35511,2004-05-25,19,95,712
35512,2004-05-25,19,163,474
35513,2004-05-25,19,309,306
35514,2004-05-25,19,1236,615
35515,2004-05-25,19,644,1295
35516,2004-05-25,19,1236,793
35517,2004-05-25,19,644,1184
35518,2004-05-25,19,1236,555
35519,2004-05-25,19,835,1189
35520,2004-05-25,19,257,1349
35521,2004-05-25,19,687,1237
35522,2004-05-25,19,257,687
35523,2004-05-25,19,3,42
35524,2004-05-25,19,346,1353
35525,2004-05-25,19,654,1283
35526,2004-05-25,19,297,778
35527,2004-05-25,19,297,1381
35528,2004-05-25,19,1236,176
35529,2004-05-25,19,41,943
35530,2004-05-25,19,1236,615
35531,2004-05-25,19,912,1379
35532,2004-05-25,20,843,283
35533,2004-05-25,20,523,490
35534,2004-05-25,20,1185,1012
35535,2004-05-25,20,1387,1313
35536,2004-05-25,20,415,997
35537,2004-05-25,20,3,32
35538,2004-05-25,20,67,697
35539,2004-05-25,20,679,1174
35540,2004-05-25,20,1190,1352
35541,2004-05-25,20,1190,393
35542,2004-05-25,20,1190,50
35543,2004-05-25,20,1189,475
35544,2004-05-25,20,1283,654
35545,2004-05-25,20,1050,42
35546,2004-05-25,20,1365,834
35547,2004-05-25,20,1382,1283
35548,2004-05-25,20,9,1323
35549,2004-05-25,20,67,938
35550,2004-05-25,20,9,1312
35551,2004-05-25,20,9,598
35552,2004-05-25,20,1190,394
35553,2004-05-25,20,1190,394
35554,2004-05-25,20,1138,704
35555,2004-05-25,20,834,1365
35556,2004-05-25,20,9,1312
35557,2004-05-25,20,1101,1138
35558,2004-05-25,20,9,1312
35559,2004-05-25,20,1190,62
35560,2004-05-25,20,1283,1386
35561,2004-05-25,20,1176,26
35562,2004-05-25,20,725,835
35563,2004-05-25,20,53,1388
35564,2004-05-25,20,1138,1389
35565,2004-05-25,20,1039,943
35566,2004-05-25,20,1272,626
35567,2004-05-25,20,626,1272
35568,2004-05-25,20,1283,1390
35569,2004-05-25,20,9,1312
35570,2004-05-25,20,871,1138
35571,2004-05-25,20,871,1138
35572,2004-05-25,20,819,822
35573,2004-05-25,20,254,1039
35574,2004-05-25,20,1183,42
35575,2004-05-25,20,958,704
35576,2004-05-25,20,475,1189
35577,2004-05-25,20,958,621
35578,2004-05-25,20,1021,176
35579,2004-05-25,21,176,1021
35580,2004-05-25,21,704,1138
35581,2004-05-25,21,398,291
35582,2004-05-25,21,1329,477
35583,2004-05-25,21,1329,1271
35584,2004-05-25,21,1329,1271
35585,2004-05-25,21,1283,1138
35586,2004-05-25,21,1383,1127
35587,2004-05-25,21,1383,793
35588,2004-05-25,21,1383,1283
35589,2004-05-25,21,760,943
35590,2004-05-25,21,621,105
35591,2004-05-25,21,760,542
35592,2004-05-25,21,1383,1283
35593,2004-05-25,21,830,260
35594,2004-05-25,21,760,975
35595,2004-05-25,21,830,256
35596,2004-05-25,21,683,577
35597,2004-05-25,21,683,72
35598,2004-05-25,21,683,1168
35599,2004-05-25,21,338,1302
35600,2004-05-25,21,810,1138
35601,2004-05-25,21,683,479
35602,2004-05-25,21,1281,555
35603,2004-05-25,21,1281,555
35604,2004-05-25,21,683,379
35605,2004-05-25,21,1283,1378
35606,2004-05-25,21,1281,1033
35607,2004-05-25,21,1383,1283
35608,2004-05-25,21,1281,26
35609,2004-05-25,21,1283,1391
35610,2004-05-25,21,1281,291
35611,2004-05-25,21,1339,711
35612,2004-05-25,21,375,944
35613,2004-05-25,21,1312,1313
35614,2004-05-25,21,1013,398
35615,2004-05-25,21,681,617
35616,2004-05-25,21,375,912
35617,2004-05-25,21,810,654
35618,2004-05-25,21,26,1176
35619,2004-05-25,21,302,1392
35620,2004-05-25,21,26,1281
35621,2004-05-25,21,1383,1283
35622,2004-05-25,21,1176,26
35623,2004-05-25,21,1236,615
35624,2004-05-25,21,1236,1326
35625,2004-05-25,21,1381,599
35626,2004-05-25,21,398,701
35627,2004-05-25,21,26,1176
35628,2004-05-25,21,1381,42
35629,2004-05-25,21,701,398
35630,2004-05-25,21,639,1289
35631,2004-05-25,21,1236,176
35632,2004-05-25,21,1383,1283
35633,2004-05-25,21,1236,793
35634,2004-05-25,21,145,1042
35635,2004-05-25,21,398,701
35636,2004-05-25,21,1236,1329
35637,2004-05-25,21,639,740
35638,2004-05-25,21,272,306
35639,2004-05-25,21,272,605
35640,2004-05-25,21,1339,713
35641,2004-05-25,21,1383,1381
35642,2004-05-25,21,1383,1283
35643,2004-05-25,21,710,41
35644,2004-05-25,21,1236,738
35645,2004-05-25,21,1283,700
35646,2004-05-25,21,1381,1383
35647,2004-05-25,21,1285,475
35648,2004-05-25,21,1236,793
35649,2004-05-25,21,1383,1381
35650,2004-05-25,21,555,1281
35651,2004-05-25,21,639,586
35652,2004-05-25,21,793,353
35653,2004-05-25,21,475,1285
35654,2004-05-25,21,1176,26
35655,2004-05-25,21,1236,555
35656,2004-05-25,21,1236,793
35657,2004-05-25,22,1358,993
35658,2004-05-25,22,1189,475
35659,2004-05-25,22,1358,372
35660,2004-05-25,22,1358,840
35661,2004-05-25,22,639,586
35662,2004-05-25,22,1236,793
35663,2004-05-25,22,1236,555
35664,2004-05-25,22,1349,257
35665,2004-05-25,22,1383,1283
35666,2004-05-25,22,1236,704
35667,2004-05-25,22,1383,1381
35668,2004-05-25,22,1043,454
35669,2004-05-25,22,1033,598
35670,2004-05-25,22,1236,555
35671,2004-05-25,22,639,1381
35672,2004-05-25,22,1306,990
35673,2004-05-25,22,1033,1355
35674,2004-05-25,22,639,555
35675,2004-05-25,22,337,626
35676,2004-05-25,22,1236,394
35677,2004-05-25,22,1127,1383
35678,2004-05-25,22,103,1280
35679,2004-05-25,22,1280,103
35680,2004-05-25,22,626,337
35681,2004-05-25,22,1383,1127
35682,2004-05-25,22,1393,95
35683,2004-05-25,22,1383,1283
35684,2004-05-25,22,639,586
35685,2004-05-25,22,1033,639
35686,2004-05-25,22,859,105
35687,2004-05-25,22,1375,740
35688,2004-05-25,22,555,305
35689,2004-05-25,22,639,994
35690,2004-05-25,22,1033,194
35691,2004-05-25,22,938,1323
35692,2004-05-25,22,639,1033
35693,2004-05-25,22,103,1280
35694,2004-05-25,22,586,639
35695,2004-05-25,22,1280,103
35696,2004-05-25,22,871,830
35697,2004-05-25,22,26,1176
35698,2004-05-25,22,1383,1381
35699,2004-05-25,22,824,823
35700,2004-05-25,22,1373,354
35701,2004-05-25,22,245,1264
35702,2004-05-25,22,354,1373
35703,2004-05-25,22,823,448
35704,2004-05-25,22,1189,823
35705,2004-05-25,22,1280,1033
35706,2004-05-25,22,245,1264
35707,2004-05-25,22,1281,26
35708,2004-05-25,22,823,824
35709,2004-05-25,22,1281,555
35710,2004-05-25,22,1281,325
35711,2004-05-25,22,555,1281
35712,2004-05-25,22,824,823
35713,2004-05-25,22,1033,1280
35714,2004-05-25,22,871,830
35715,2004-05-25,22,1281,555
35716,2004-05-25,22,823,1189
35717,2004-05-25,22,555,1281
35718,2004-05-25,22,29,1394
35719,2004-05-25,22,1033,639
35720,2004-05-25,22,1033,1281
35721,2004-05-25,22,249,964
35722,2004-05-25,22,1033,26
35723,2004-05-25,22,1281,555
35724,2004-05-25,22,1281,1033
35725,2004-05-25,22,1033,1381
35726,2004-05-25,22,843,1237
35727,2004-05-25,22,823,824
35728,2004-05-25,22,249,1376
35729,2004-05-25,22,555,1281
35730,2004-05-25,22,1281,555
35731,2004-05-25,22,712,95
35732,2004-05-25,22,1033,1281
35733,2004-05-25,22,800,1072
35734,2004-05-25,22,105,621
35735,2004-05-25,22,105,859
35736,2004-05-25,22,1,1271
35737,2004-05-25,22,1281,1033
35738,2004-05-25,22,800,1072
35739,2004-05-25,22,72,683
35740,2004-05-25,22,800,1072
35741,2004-05-25,22,1246,1386
35742,2004-05-25,22,823,498
35743,2004-05-25,22,1281,683
35744,2004-05-25,22,800,1072
35745,2004-05-25,22,823,1185
35746,2004-05-25,22,800,1072
35747,2004-05-25,22,679,1174
35748,2004-05-25,22,928,943
35749,2004-05-25,22,928,41
35750,2004-05-25,22,928,1265
35751,2004-05-25,23,1039,254
35752,2004-05-25,23,710,245
35753,2004-05-25,23,1185,823
35754,2004-05-25,23,800,1072
35755,2004-05-25,23,1383,1283
35756,2004-05-25,23,679,1281
35757,2004-05-25,23,254,1039
35758,2004-05-25,23,1373,1350
35759,2004-05-25,23,800,1072
35760,2004-05-25,23,325,1281
35761,2004-05-25,23,44,1
35762,2004-05-25,23,254,1247
35763,2004-05-25,23,823,615
35764,2004-05-25,23,281,317
35765,2004-05-25,23,800,1072
35766,2004-05-25,23,317,281
35767,2004-05-25,23,306,272
35768,2004-05-25,23,306,309
35769,2004-05-25,23,281,317
35770,2004-05-25,23,317,281
35771,2004-05-25,23,317,281
35772,2004-05-25,23,281,317
35773,2004-05-25,23,281,317
35774,2004-05-25,23,317,281
35775,2004-05-25,23,1359,1231
35776,2004-05-25,23,679,50
35777,2004-05-25,23,272,306
35778,2004-05-25,23,281,317
35779,2004-05-25,23,317,281
35780,2004-05-25,23,800,1072
35781,2004-05-25,23,1358,777
35782,2004-05-25,23,800,1072
35783,2004-05-25,23,448,823
35784,2004-05-25,23,800,1072
35785,2004-05-25,23,1358,777
35786,2004-05-25,23,615,823
35787,2004-05-25,23,783,784
35788,2004-05-25,23,679,72
35789,2004-05-25,23,281,1190
35790,2004-05-25,23,306,272
35791,2004-05-25,23,679,50
35792,2004-05-25,23,272,306
35793,2004-05-25,23,994,831
35794,2004-05-25,23,306,272
35795,2004-05-25,23,272,306
35796,2004-05-25,23,1267,1180
35797,2004-05-25,23,283,843
35798,2004-05-25,23,994,315
35799,2004-05-25,23,254,1039
35800,2004-05-25,23,1373,62
35801,2004-05-25,23,991,986
35802,2004-05-25,23,1281,325
35803,2004-05-25,23,1281,626
35804,2004-05-25,23,679,1281
35805,2004-05-25,23,1284,824
35806,2004-05-25,23,679,50
35807,2004-05-25,23,679,1174
35808,2004-05-25,23,679,1281
35809,2004-05-25,23,1284,1326
35810,2004-05-25,23,994,639
35811,2004-05-25,23,795,1384
35812,2004-05-25,23,306,305
35813,2004-05-25,23,498,823
35814,2004-05-25,23,679,1281
35815,2004-05-25,23,679,1174
35816,2004-05-25,23,1071,598
35817,2004-05-25,23,1113,508
35818,2004-05-25,23,357,1178
35819,2004-05-25,23,306,626
35820,2004-05-25,23,1283,306
35821,2004-05-25,23,53,1202
35822,2004-05-25,23,626,306
35823,2004-05-25,23,306,1283
35824,2004-05-25,23,1283,306
35825,2004-05-25,23,679,1174
35826,2004-05-25,23,928,41
35827,2004-05-26,0,306,1283
35828,2004-05-26,0,306,1283
35829,2004-05-26,0,1283,306
35830,2004-05-26,0,325,1281
35831,2004-05-26,0,306,1283
35832,2004-05-26,0,981,831
35833,2004-05-26,0,176,101
35834,2004-05-26,0,938,67
35835,2004-05-26,0,1395,32
35836,2004-05-26,0,809,1213
35837,2004-05-26,0,176,277
35838,2004-05-26,0,454,1043
35839,2004-05-26,0,1190,281
35840,2004-05-26,0,809,795
35841,2004-05-26,0,1386,1246
35842,2004-05-26,0,1178,357
35843,2004-05-26,0,1281,325
35844,2004-05-26,0,1395,32
35845,2004-05-26,0,357,1178
35846,2004-05-26,0,357,1169
35847,2004-05-26,0,809,257
35848,2004-05-26,0,1190,1352
35849,2004-05-26,0,1395,32
35850,2004-05-26,0,741,758
35851,2004-05-26,0,1395,32
35852,2004-05-26,0,809,90
35853,2004-05-26,0,1295,644
35854,2004-05-26,0,101,176
35855,2004-05-26,0,101,176
35856,2004-05-26,0,325,1281
35857,2004-05-26,0,1396,938
35858,2004-05-26,0,569,1337
35859,2004-05-26,0,1281,325
35860,2004-05-26,0,63,26
35861,2004-05-26,0,1397,1281
35862,2004-05-26,0,277,176
35863,2004-05-26,0,1281,1283
35864,2004-05-26,0,1281,1397
35865,2004-05-26,0,1281,1283
35866,2004-05-26,0,1236,555
35867,2004-05-26,0,1281,1283
35868,2004-05-26,0,1236,615
35869,2004-05-26,0,514,1398
35870,2004-05-26,0,1236,176
35871,2004-05-26,0,514,1350
35872,2004-05-26,0,1113,576
35873,2004-05-26,0,1176,26
35874,2004-05-26,0,479,683
35875,2004-05-26,0,642,1280
35876,2004-05-26,0,1262,42
35877,2004-05-26,0,1236,549
35878,2004-05-26,0,1083,1127
35879,2004-05-26,0,482,353
35880,2004-05-26,0,1083,105
35881,2004-05-26,0,576,1113
35882,2004-05-26,0,1236,1302
35883,2004-05-26,0,353,482
35884,2004-05-26,0,105,1083
35885,2004-05-26,0,482,353
35886,2004-05-26,0,1236,1185
35887,2004-05-26,0,1283,1295
35888,2004-05-26,0,353,482
35889,2004-05-26,0,1236,990
35890,2004-05-26,0,1083,105
35891,2004-05-26,0,482,353
35892,2004-05-26,0,1178,357
35893,2004-05-26,0,357,1178
